"By province","By age ",2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"By province","By age ",Expectation of life at age (Total) (Years),Expectation of life at age (Male) (Years),Expectation of life at age (Female) (Years),Probability of dying (Total),Probability of dying (Male),Probability of dying (Female),Number of people left alive at age (Total) (Person),Number of people left alive at age (Male) (Person),Number of people left alive at age (Female) (Person),Person-years lived between ages (Total) (Person),Person-years lived between ages (Male) (Person),Person-years lived between ages (Female) (Person)
"Chungcheongbuk-do","70",16.6,14.7,18.3,0.07542,0.10558,0.04857,87041,81997,92089,419904,389647,450178
"Chungcheongbuk-do","75",12.7,11.2,14.1,0.12765,0.17343,0.08933,80476,73339,87616,379244,337435,421068
"Chungcheongbuk-do","80",9.2,7.9,10.2,0.25166,0.32146,0.19862,70203,60620,79789,309860,256731,363001
"Chungcheongbuk-do","85",6.4,5.4,7.0,0.43141,0.51773,0.37588,52536,41133,63941,206726,151426,262033
"Chungcheongbuk-do","90",4.3,3.7,4.7,0.64156,0.72344,0.60086,29872,19837,39907,98010,59165,136860
"Chungcheongbuk-do","95",2.9,2.5,3.1,0.82251,0.87925,0.80296,10707,5486,15928,27388,12432,42344
"Chungcheongbuk-do","100",2.0,1.7,2.1,1.00000,1.00000,1.00000,1900,662,3139,3818,1135,6502
"Chungcheongnam-do","0 ",83.0,80.0,86.1,0.00261,0.00267,0.00255,100000,100000,100000,99788,99776,99802
"Chungcheongnam-do","1",82.3,79.2,85.3,0.00020,0.00019,0.00021,99739,99733,99745,398915,398872,398958
"Chungcheongnam-do","5",78.3,75.2,81.3,0.00042,0.00034,0.00050,99719,99713,99725,498469,498466,498473
"Chungcheongnam-do","10",73.3,70.2,76.4,0.00046,0.00031,0.00060,99677,99679,99674,498307,498361,498254
"Chungcheongnam-do","15",68.3,65.3,71.4,0.00135,0.00173,0.00096,99631,99648,99615,497840,497873,497810
"Chungcheongnam-do","20",63.4,60.4,66.5,0.00221,0.00287,0.00154,99497,99475,99519,496955,496653,497260
"Chungcheongnam-do","25",58.6,55.5,61.6,0.00269,0.00326,0.00213,99277,99190,99365,495737,495159,496318
"Chungcheongnam-do","30",53.7,50.7,56.7,0.00359,0.00456,0.00262,99010,98867,99154,494209,493310,495110
"Chungcheongnam-do","35",48.9,45.9,51.8,0.00471,0.00637,0.00307,98655,98416,98894,492164,490539,493791
"Chungcheongnam-do","40",44.1,41.2,47.0,0.00627,0.00851,0.00405,98190,97789,98590,489483,486966,492002
"Chungcheongnam-do","45",39.4,36.5,42.2,0.00936,0.01129,0.00746,97574,96957,98191,485704,482231,489178
"Chungcheongnam-do","50",34.7,31.9,37.5,0.01276,0.01790,0.00770,96660,95862,97459,480462,475357,485568
"Chungcheongnam-do","55",30.1,27.4,32.7,0.01932,0.02646,0.01236,95427,94146,96708,472654,464767,480541
"Chungcheongnam-do","60",25.7,23.1,28.1,0.02762,0.04107,0.01472,93584,91655,95513,461869,449557,474181
"Chungcheongnam-do","65",21.3,19.0,23.5,0.04184,0.06253,0.02253,90999,87891,94106,446224,426628,465822
"Chungcheongnam-do","70",17.1,15.1,19.0,0.07247,0.10338,0.04478,87191,82395,91987,421382,392091,450675
"Chungcheongnam-do","75",13.3,11.5,14.7,0.11865,0.15932,0.08446,80872,73877,87868,382446,342071,422822
"Chungcheongnam-do","80",9.7,8.2,10.9,0.23529,0.30759,0.17948,71277,62107,80447,317110,265026,369195
"Chungcheongnam-do","85",6.9,5.7,7.6,0.39967,0.49738,0.33601,54506,43003,66008,219091,160863,277320
"Chungcheongnam-do","90",4.7,3.8,5.2,0.59827,0.70133,0.54745,32721,21614,43829,111864,66210,157519
"Chungcheongnam-do","95",3.3,2.6,3.5,0.77764,0.86147,0.75036,13145,6456,19835,36103,15228,56978
"Chungcheongnam-do","100",2.3,1.8,2.4,1.00000,1.00000,1.00000,2923,894,4952,6735,1630,11840
"Jeollabuk-do","0 ",83.1,80.0,86.2,0.00164,0.00181,0.00147,100000,100000,100000,99867,99848,99886
"Jeollabuk-do","1",82.2,79.1,85.3,0.00015,0.00027,0.00004,99836,99819,99853,399310,399217,399405
"Jeollabuk-do","5",78.2,75.1,81.3,0.00050,0.00023,0.00078,99820,99792,99849,498985,498908,499067
"Jeollabuk-do","10",73.3,70.1,76.4,0.00049,0.00064,0.00035,99770,99769,99772,498750,498738,498766
"Jeollabuk-do","15",68.3,65.2,71.4,0.00077,0.00126,0.00028,99721,99706,99737,498405,498163,498652
"Jeollabuk-do","20",63.4,60.3,66.4,0.00177,0.00212,0.00141,99644,99580,99709,497825,497420,498234
"Jeollabuk-do","25",58.5,55.4,61.5,0.00234,0.00333,0.00135,99468,99368,99569,496769,496087,497454
"Jeollabuk-do","30",53.6,50.6,56.6,0.00354,0.00446,0.00262,99236,99037,99435,495354,494059,496654
"Jeollabuk-do","35",48.8,45.8,51.7,0.00553,0.00720,0.00387,98884,98595,99174,493120,491349,494895
"Jeollabuk-do","40",44.0,41.1,46.9,0.00620,0.00775,0.00466,98337,97885,98790,490166,487583,492752
"Jeollabuk-do","45",39.3,36.4,42.1,0.00870,0.01187,0.00557,97728,97127,98330,486694,482968,490425
"Jeollabuk-do","50",34.6,31.8,37.4,0.01273,0.01655,0.00899,96878,95974,97783,481490,476229,486755
"Jeollabuk-do","55",30.0,27.3,32.7,0.01962,0.02811,0.01135,95644,94386,96904,473885,465808,481966
"Jeollabuk-do","60",25.6,23.0,28.0,0.02716,0.04079,0.01411,93768,91733,95804,462744,449779,475713
"Jeollabuk-do","65",21.2,18.9,23.4,0.04274,0.06156,0.02521,91221,87991,94452,447250,427576,466927
"Jeollabuk-do","70",17.0,14.9,18.9,0.07126,0.10314,0.04267,87322,82574,92071,422062,392881,451246
"Jeollabuk-do","75",13.1,11.3,14.6,0.12070,0.17230,0.07734,81099,74057,88142,383133,340427,425843
"Jeollabuk-do","80",9.6,8.2,10.6,0.23862,0.31209,0.18325,71311,61297,81325,316770,260685,372858
"Jeollabuk-do","85",6.7,5.7,7.4,0.40738,0.49771,0.35004,54295,42167,66423,217179,157695,276665
"Jeollabuk-do","90",4.6,3.8,5.0,0.61103,0.70169,0.56655,32176,21180,43172,108755,64852,152659
"Jeollabuk-do","95",3.1,2.6,3.3,0.79294,0.86176,0.76970,12516,6318,18713,33611,14895,52328
"Jeollabuk-do","100",2.2,1.8,2.3,1.00000,1.00000,1.00000,2592,873,4310,5690,1591,9790
"Jeollanam-do","0 ",82.5,79.3,85.8,0.00344,0.00379,0.00308,100000,100000,100000,99720,99682,99760
"Jeollanam-do","1",81.8,78.6,85.0,0.00052,0.00068,0.00037,99656,99621,99692,398503,398341,398672
"Jeollanam-do","5",77.8,74.6,81.0,0.00028,0.00012,0.00044,99603,99553,99655,497946,497718,498182
"Jeollanam-do","10",72.9,69.7,76.1,0.00035,0.00029,0.00041,99575,99541,99611,497791,497647,497944
"Jeollanam-do","15",67.9,64.7,71.1,0.00140,0.00211,0.00070,99541,99512,99571,497429,497175,497691
"Jeollanam-do","20",63.0,59.8,66.2,0.00241,0.00257,0.00226,99401,99303,99501,496471,495932,497018
"Jeollanam-do","25",58.1,54.9,61.3,0.00295,0.00387,0.00204,99161,99048,99276,495068,494288,495857
"Jeollanam-do","30",53.3,50.2,56.4,0.00329,0.00391,0.00268,98868,98664,99074,493556,492375,494745
"Jeollanam-do","35",48.5,45.3,51.6,0.00494,0.00562,0.00426,98543,98278,98809,491532,490021,493052
"Jeollanam-do","40",43.7,40.6,46.8,0.00732,0.00924,0.00541,98056,97726,98389,488678,486672,490692
"Jeollanam-do","45",39.0,35.9,42.0,0.00984,0.01416,0.00555,97339,96822,97856,484402,480821,487991
"Jeollanam-do","50",34.4,31.4,37.2,0.01469,0.02004,0.00944,96381,95451,97313,478507,472681,484342
"Jeollanam-do","55",29.8,27.0,32.6,0.01965,0.02835,0.01120,94965,93538,96395,470412,461413,479420
"Jeollanam-do","60",25.4,22.7,27.9,0.02849,0.04145,0.01613,93100,90886,95315,459299,445648,472957
"Jeollanam-do","65",21.0,18.6,23.3,0.04228,0.06353,0.02254,90447,87119,93777,443372,422747,464005
"Jeollanam-do","70",16.8,14.7,18.8,0.07038,0.10123,0.04292,86623,81584,91663,418930,388512,449356
"Jeollanam-do","75",12.9,11.0,14.5,0.12638,0.17547,0.08535,80526,73325,87729,379205,336742,421675
"Jeollanam-do","80",9.4,7.8,10.6,0.24475,0.32599,0.18353,70350,60459,80241,312052,255979,368130
"Jeollanam-do","85",6.6,5.3,7.4,0.42183,0.53562,0.35105,53132,40750,65515,210283,147858,272711
"Jeollanam-do","90",4.5,3.5,5.0,0.62165,0.74236,0.56792,30719,18924,42516,102625,55092,150160
"Jeollanam-do","95",3.1,2.4,3.3,0.79680,0.89377,0.77106,11623,4875,18370,30962,10655,51269
"Jeollanam-do","100",2.2,1.6,2.3,1.00000,1.00000,1.00000,2362,518,4206,5179,840,9519
"Gyeongsangbuk-do","0 ",82.7,79.5,85.9,0.00356,0.00447,0.00259,100000,100000,100000,99711,99625,99799
"Gyeongsangbuk-do","1",82.0,78.9,85.1,0.00057,0.00077,0.00037,99644,99553,99741,398424,398012,398863
"Gyeongsangbuk-do","5",78.0,74.9,81.1,0.00020,0.00027,0.00013,99587,99476,99705,497899,497320,498510
"Gyeongsangbuk-do","10",73.0,69.9,76.1,0.00057,0.00053,0.00060,99567,99449,99692,497700,497113,498320
"Gyeongsangbuk-do","15",68.1,65.0,71.2,0.00161,0.00152,0.00170,99511,99397,99631,497163,496606,497754
"Gyeongsangbuk-do","20",63.2,60.1,66.3,0.00188,0.00209,0.00168,99350,99246,99462,496313,495754,496905
"Gyeongsangbuk-do","25",58.3,55.2,61.4,0.00306,0.00403,0.00209,99163,99039,99294,495051,494172,495964
"Gyeongsangbuk-do","30",53.5,50.4,56.5,0.00287,0.00415,0.00160,98860,98640,99087,493621,492233,495042
"Gyeongsangbuk-do","35",48.6,45.6,51.6,0.00433,0.00555,0.00313,98576,98230,98929,491918,489914,493955
"Gyeongsangbuk-do","40",43.8,40.8,46.8,0.00690,0.00852,0.00530,98149,97686,98619,489097,486398,491828
"Gyeongsangbuk-do","45",39.1,36.2,42.0,0.00939,0.01295,0.00588,97472,96854,98096,485205,481341,489102
"Gyeongsangbuk-do","50",34.4,31.6,37.2,0.01327,0.01933,0.00733,96556,95600,97520,479789,473712,485899
"Gyeongsangbuk-do","55",29.9,27.2,32.5,0.01974,0.02843,0.01132,95275,93752,96805,471930,462491,481400
"Gyeongsangbuk-do","60",25.4,22.9,27.8,0.02683,0.03948,0.01480,93395,91086,95709,461005,446885,475157
"Gyeongsangbuk-do","65",21.1,18.7,23.2,0.04090,0.06129,0.02198,90888,87490,94292,445795,424864,466756
"Gyeongsangbuk-do","70",16.8,14.8,18.7,0.06961,0.09919,0.04326,87171,82128,92219,421882,391653,452139
"Gyeongsangbuk-do","75",12.9,11.1,14.4,0.12973,0.17644,0.09057,81103,73982,88230,381616,339743,423515
"Gyeongsangbuk-do","80",9.4,7.9,10.6,0.24710,0.32593,0.18724,70581,60929,80239,311759,256666,366872
"Gyeongsangbuk-do","85",6.6,5.5,7.4,0.41527,0.51452,0.35276,53141,41070,65215,211372,151581,271177
"Gyeongsangbuk-do","90",4.5,3.7,4.9,0.61827,0.72000,0.57022,31073,19939,42210,104247,59721,148780
"Gyeongsangbuk-do","95",3.1,2.5,3.3,0.79763,0.87654,0.77335,11861,5583,18141,31596,12732,50461
"Gyeongsangbuk-do","100",2.2,1.7,2.2,1.00000,1.00000,1.00000,2400,689,4112,5220,1192,9248
"Gyeongsangnam-do","0 ",82.8,79.7,85.9,0.00242,0.00279,0.00202,100000,100000,100000,99803,99766,99843
"Gyeongsangnam-do","1",82.0,78.9,85.0,0.00049,0.00048,0.00050,99758,99721,99798,398931,398772,399100
"Gyeongsangnam-do","5",78.0,74.9,81.1,0.00031,0.00024,0.00039,99709,99673,99748,498471,498298,498658
"Gyeongsangnam-do","10",73.0,69.9,76.1,0.00055,0.00053,0.00057,99678,99649,99709,498268,498142,498408
"Gyeongsangnam-do","15",68.1,65.0,71.2,0.00131,0.00110,0.00152,99623,99596,99652,497807,497738,497888
"Gyeongsangnam-do","20",63.1,60.0,66.3,0.00183,0.00232,0.00135,99493,99487,99501,497011,496888,497147
"Gyeongsangnam-do","25",58.3,55.2,61.3,0.00245,0.00319,0.00170,99310,99257,99367,495990,495574,496420
"Gyeongsangnam-do","30",53.4,50.3,56.4,0.00283,0.00337,0.00230,99067,98940,99198,494643,493862,495436
"Gyeongsangnam-do","35",48.5,45.5,51.6,0.00439,0.00529,0.00350,98787,98607,98970,492933,491816,494063
"Gyeongsangnam-do","40",43.7,40.7,46.7,0.00563,0.00746,0.00381,98353,98085,98624,490489,488755,492236
"Gyeongsangnam-do","45",39.0,36.0,41.9,0.00895,0.01196,0.00597,97800,97354,98248,486955,484099,489824
"Gyeongsangnam-do","50",34.3,31.4,37.1,0.01222,0.01710,0.00741,96925,96190,97661,481766,476973,486571
"Gyeongsangnam-do","55",29.7,26.9,32.4,0.01880,0.02790,0.00993,95740,94545,96938,474451,466527,482387
"Gyeongsangnam-do","60",25.2,22.6,27.7,0.02689,0.03960,0.01472,93940,91907,95975,463814,451010,476631
"Gyeongsangnam-do","65",20.8,18.4,23.1,0.04236,0.06157,0.02443,91414,88268,94563,448090,428685,467506
"Gyeongsangnam-do","70",16.6,14.5,18.6,0.07289,0.10369,0.04524,87542,82833,92253,422839,393918,451771
"Gyeongsangnam-do","75",12.7,10.8,14.3,0.13090,0.18263,0.08729,81161,74244,88079,381825,340248,423412
"Gyeongsangnam-do","80",9.2,7.7,10.4,0.24946,0.33368,0.18588,70537,60685,80391,311902,255355,368457
"Gyeongsangnam-do","85",6.4,5.2,7.2,0.43190,0.54319,0.36314,52941,40435,65448,208090,145801,270385
"Gyeongsangnam-do","90",4.4,3.5,4.8,0.63511,0.75022,0.58409,30076,18471,41681,99175,53218,145133
"Gyeongsangnam-do","95",3.0,2.3,3.2,0.81063,0.89960,0.78695,10975,4614,17336,28592,9928,47256
"Gyeongsangnam-do","100",2.1,1.6,2.2,1.00000,1.00000,1.00000,2078,463,3693,4369,734,8004
"Jeju-do","0 ",83.7,79.7,87.7,0.00152,0.00168,0.00136,100000,100000,100000,99876,99860,99894
"Jeju-do","1",82.8,78.8,86.9,0.00074,0.00065,0.00084,99848,99832,99864,399191,399145,399239
"Jeju-do","5",78.9,74.9,82.9,0.00046,0.00051,0.00042,99774,99768,99780,498722,498677,498772
"Jeju-do","10",73.9,69.9,78.0,0.00033,0.00050,0.00015,99727,99717,99738,498571,498476,498670
"Jeju-do","15",69.0,64.9,73.0,0.00113,0.00118,0.00108,99695,99667,99723,498268,498171,498369
"Jeju-do","20",64.0,60.0,68.0,0.00291,0.00319,0.00263,99583,99550,99616,497180,496951,497412
"Jeju-do","25",59.2,55.2,63.2,0.00259,0.00376,0.00142,99293,99232,99354,495906,495336,496480
"Jeju-do","30",54.4,50.4,58.3,0.00451,0.00637,0.00265,99035,98859,99213,494031,492728,495338
"Jeju-do","35",49.6,45.7,53.5,0.00531,0.00697,0.00368,98589,98229,98950,491764,489583,493949
"Jeju-do","40",44.8,41.0,48.6,0.00697,0.00851,0.00545,98065,97545,98586,488823,485953,491697
"Jeju-do","45",40.1,36.3,43.9,0.01045,0.01425,0.00669,97382,96715,98049,484260,479910,488613
"Jeju-do","50",35.5,31.8,39.2,0.01433,0.02017,0.00861,96364,95337,97393,478692,472574,484814
"Jeju-do","55",31.0,27.4,34.5,0.01766,0.02863,0.00704,94984,93414,96554,470880,460596,481168
"Jeju-do","60",26.5,23.2,29.7,0.02901,0.04249,0.01626,93307,90739,95875,460337,444592,476085
"Jeju-do","65",22.2,19.1,25.2,0.04326,0.06363,0.02449,90600,86884,94316,443866,421403,466333
"Jeju-do","70",18.1,15.2,20.7,0.06777,0.09617,0.04265,86681,81356,92006,419819,388743,450898
"Jeju-do","75",14.2,11.5,16.5,0.10584,0.15869,0.06173,80807,73532,88082,383750,339846,427658
"Jeju-do","80",10.6,8.2,12.4,0.20384,0.30204,0.13034,72254,61863,82645,328161,266432,389893
"Jeju-do","85",7.6,5.6,8.9,0.36039,0.50787,0.27179,57525,43178,71873,236895,160202,313589
"Jeju-do","90",5.5,3.8,6.2,0.53006,0.71280,0.45587,36794,21249,52339,133117,64209,202025
"Jeju-do","95",4.0,2.5,4.3,0.68894,0.87080,0.64997,17291,6103,28479,53121,14103,92140
"Jeju-do","100",3.0,1.8,3.1,1.00000,1.00000,1.00000,5379,789,9969,16010,1392,30627
